time,price
2024-11-30 12:08:32,77929.8603
2024-11-30 12:08:34,77923.7564
2024-11-30 12:08:36,77929.2129
2024-11-30 12:08:38,77922.7334
2024-11-30 12:08:40,77943.6659
2024-11-30 12:08:42,77934.1258
2024-11-30 12:08:44,77919.6046
2024-11-30 12:08:46,77928.1357
2024-11-30 12:08:48,77925.4001
2024-11-30 12:08:50,77922.5231
2024-11-30 12:08:52,77909.1032
2024-11-30 12:08:54,77919.7065
2024-11-30 12:08:56,77934.0765
2024-11-30 12:08:58,77930.2659
2024-11-30 12:09:00,77938.0389
2024-11-30 12:09:02,77918.3387
2024-11-30 12:09:04,77922.3973
2024-11-30 12:09:06,77941.4086
2024-11-30 12:09:08,77947.516
2024-11-30 12:09:10,77941.9152
2024-11-30 12:09:12,77949.3441
2024-11-30 12:09:14,77969.3453
2024-11-30 12:09:16,77961.8164
2024-11-30 12:09:18,77969.9839
2024-11-30 12:09:20,77997.0484
2024-11-30 12:09:22,78003.505
2024-11-30 12:09:24,78004.1841
2024-11-30 12:09:26,78014.7085
2024-11-30 12:09:28,78028.7185
2024-11-30 12:09:30,78043.944
2024-11-30 12:09:32,78038.361
2024-11-30 12:09:34,78059.5922
2024-11-30 12:09:36,78072.3537
2024-11-30 12:09:38,78074.5272
2024-11-30 12:09:40,78085.5565
2024-11-30 12:09:42,78088.1208
2024-11-30 12:09:44,78075.4079
2024-11-30 12:09:46,78101.5531
2024-11-30 12:09:48,78112.3711
2024-11-30 12:09:50,78145.1919
2024-11-30 12:09:52,78153.8307
2024-11-30 12:09:54,78138.3894
2024-11-30 12:09:56,78119.268
2024-11-30 12:09:58,78134.2822
2024-11-30 12:10:00,78116.1076
2024-11-30 12:10:02,78132.1067
2024-11-30 12:10:04,78126.8906
2024-11-30 12:10:06,78125.5393
2024-11-30 12:10:08,78144.3326
2024-11-30 12:10:10,78129.961
2024-11-30 12:10:12,78133.8412
2024-11-30 12:10:14,78137.0092
2024-11-30 12:10:16,78142.3475
2024-11-30 12:10:18,78125.4882
2024-11-30 12:10:20,78128.1336
2024-11-30 12:10:22,78137.2525
2024-11-30 12:10:24,78127.4576
2024-11-30 12:10:26,78102.4021
2024-11-30 12:10:28,78120.433
2024-11-30 12:10:30,78131.585
2024-11-30 12:10:32,78122.9876
2024-11-30 12:10:34,78118.9984
2024-11-30 12:10:36,78082.0829
2024-11-30 12:10:38,78076.9489
2024-11-30 12:10:40,78073.0709
2024-11-30 12:10:42,78071.4537
2024-11-30 12:10:44,78062.42
2024-11-30 12:10:46,78090.5721
2024-11-30 12:10:48,78109.9987
2024-11-30 12:10:50,78107.0089
2024-11-30 12:10:52,78091.7628
2024-11-30 12:10:54,78081.6376
2024-11-30 12:10:56,78065.4392
2024-11-30 12:10:58,78076.4943
2024-11-30 12:11:00,78074.6555
2024-11-30 12:11:02,78071.2597
2024-11-30 12:11:04,78074.373
2024-11-30 12:11:06,78068.3779
2024-11-30 12:11:08,78068.5071
2024-11-30 12:11:10,78071.3754
2024-11-30 12:11:12,78072.889
2024-11-30 12:11:14,78086.0091
2024-11-30 12:11:16,78105.8356
2024-11-30 12:11:18,78099.026
2024-11-30 12:11:20,78115.9894
2024-11-30 12:11:22,78113.3513
2024-11-30 12:11:24,78092.0096
2024-11-30 12:11:26,78091.6425
2024-11-30 12:11:28,78109.7166
2024-11-30 12:11:30,78116.221
2024-11-30 12:11:32,78093.8535
2024-11-30 12:11:34,78075.4683
2024-11-30 12:11:36,78077.4694
2024-11-30 12:11:38,78064.2781
2024-11-30 12:11:40,78071.7882
2024-11-30 12:11:42,78083.8156
2024-11-30 12:11:44,78070.8632
2024-11-30 12:11:46,78074.1044
2024-11-30 12:11:48,78076.8009
2024-11-30 12:11:50,78078.2413
2024-11-30 12:11:52,78081.9482
2024-11-30 12:11:54,78089.5462
2024-11-30 12:11:56,78096.5243
2024-11-30 12:11:58,78074.9201
2024-11-30 12:12:00,78082.9974
2024-11-30 12:12:02,78086.4261
2024-11-30 12:12:04,78097.6488
2024-11-30 12:12:06,78099.7568
2024-11-30 12:12:08,78096.7169
2024-11-30 12:12:10,78095.8669
2024-11-30 12:12:12,78104.8798
2024-11-30 12:12:14,78107.0334
2024-11-30 12:12:16,78118.7386
2024-11-30 12:12:18,78119.746
2024-11-30 12:12:20,78112.6983
2024-11-30 12:12:22,78104.8127
2024-11-30 12:12:24,78108.8741
2024-11-30 12:12:26,78123.3857
2024-11-30 12:12:28,78128.4357
2024-11-30 12:12:30,78136.297
2024-11-30 12:12:32,78130.2044
2024-11-30 12:12:34,78125.6841
2024-11-30 12:12:36,78139.3564
2024-11-30 12:12:38,78134.4209
2024-11-30 12:12:40,78116.8468
2024-11-30 12:12:42,78126.0844
2024-11-30 12:12:44,78118.5551
2024-11-30 12:12:46,78094.0726
2024-11-30 12:12:48,78100.0122
2024-11-30 12:12:50,78087.7911
2024-11-30 12:12:52,78079.1957
2024-11-30 12:12:54,78077.6461
2024-11-30 12:12:56,78080.254
2024-11-30 12:12:58,78089.8579
2024-11-30 12:13:00,78113.0631
2024-11-30 12:13:02,78102.9315
2024-11-30 12:13:04,78105.5508
2024-11-30 12:13:06,78098.1483
2024-11-30 12:13:08,78102.1319
2024-11-30 12:13:10,78091.5086
2024-11-30 12:13:12,78088.9805
2024-11-30 12:13:14,78099.6521
2024-11-30 12:13:16,78099.4727
2024-11-30 12:13:18,78085.3544
2024-11-30 12:13:20,78066.5025
2024-11-30 12:13:22,78072.0014
2024-11-30 12:13:24,78063.6924
2024-11-30 12:13:26,78081.9194
2024-11-30 12:13:28,78078.5037
2024-11-30 12:13:30,78084.401
2024-11-30 12:13:32,78103.5805
2024-11-30 12:13:34,78107.29
2024-11-30 12:13:36,78068.0696
2024-11-30 12:13:38,78061.2754
2024-11-30 12:13:40,78032.665
2024-11-30 12:13:42,78058.0549
2024-11-30 12:13:44,78068.2437
2024-11-30 12:13:46,78075.895
2024-11-30 12:13:48,78071.5798
2024-11-30 12:13:50,78083.8854
2024-11-30 12:13:52,78076.9259
2024-11-30 12:13:54,78092.5962
2024-11-30 12:13:56,78091.7661
2024-11-30 12:13:58,78104.1562
2024-11-30 12:14:00,78087.5043
2024-11-30 12:14:02,78067.8229
2024-11-30 12:14:04,78054.4963
2024-11-30 12:14:06,78067.2929
2024-11-30 12:14:08,78039.7148
2024-11-30 12:14:10,78050.3457
2024-11-30 12:14:12,78027.0704
2024-11-30 12:14:14,78015.1406
2024-11-30 12:14:16,78022.7471
2024-11-30 12:14:18,78009.7314
2024-11-30 12:14:20,78006.0456
2024-11-30 12:14:22,78007.2259
2024-11-30 12:14:24,78010.0343
2024-11-30 12:14:26,78031.4577
2024-11-30 12:14:28,78035.3766
2024-11-30 12:14:30,78062.6359
2024-11-30 12:14:32,78047.4172
2024-11-30 12:14:34,78059.8281
2024-11-30 12:14:36,78027.6191
2024-11-30 12:14:38,78040.3409
2024-11-30 12:14:40,78009.6494
2024-11-30 12:14:42,77993.4104
2024-11-30 12:14:44,78000.2645
2024-11-30 12:14:46,78010.3936
2024-11-30 12:14:48,78008.42
2024-11-30 12:14:50,78009.0092
2024-11-30 12:14:52,78036.7789
2024-11-30 12:14:54,78031.963
2024-11-30 12:14:56,78036.64
2024-11-30 12:14:58,78044.66
2024-11-30 12:15:00,78043.4632
2024-11-30 12:15:02,78048.5441
2024-11-30 12:15:04,78044.5126
2024-11-30 12:15:06,78034.1309
2024-11-30 12:15:08,78038.7568
2024-11-30 12:15:10,78042.0544
2024-11-30 12:15:12,78039.2762
2024-11-30 12:15:14,78027.9982
2024-11-30 12:15:16,78033.4621
2024-11-30 12:15:18,78034.1753
2024-11-30 12:15:20,78028.055
2024-11-30 12:15:22,78034.5912
2024-11-30 12:15:24,78036.0535
2024-11-30 12:15:26,78050.8263
2024-11-30 12:15:28,78030.6166
2024-11-30 12:15:30,78039.8369
2024-11-30 12:15:32,78055.4069
2024-11-30 12:15:34,78049.7695
2024-11-30 12:15:36,78037.5177
2024-11-30 12:15:38,78044.2029
2024-11-30 12:15:40,78030.5099
2024-11-30 12:15:42,78041.087
2024-11-30 12:15:44,78026.8663
2024-11-30 12:15:46,78034.4298
2024-11-30 12:15:48,78026.6009
2024-11-30 12:15:50,77991.0489
2024-11-30 12:15:52,77989.8162
2024-11-30 12:15:54,77990.5637
2024-11-30 12:15:56,78006.1741
2024-11-30 12:15:58,78018.3981
2024-11-30 12:16:00,77981.9295
2024-11-30 12:16:02,77961.7321
2024-11-30 12:16:04,77969.6882
2024-11-30 12:16:06,77948.8566
2024-11-30 12:16:08,77945.143
2024-11-30 12:16:10,77935.5264
2024-11-30 12:16:12,77953.4434
2024-11-30 12:16:14,77938.2796
2024-11-30 12:16:16,77940.8929
2024-11-30 12:16:18,77960.4107
2024-11-30 12:16:20,77938.6756
2024-11-30 12:16:22,77911.0998
2024-11-30 12:16:24,77916.9833
2024-11-30 12:16:26,77924.323
2024-11-30 12:16:28,77870.5517
2024-11-30 12:16:30,77882.5909
2024-11-30 12:16:32,77889.6352
2024-11-30 12:16:34,77915.9805
2024-11-30 12:16:36,77920.3076
2024-11-30 12:16:38,77943.1601
2024-11-30 12:16:40,77938.5227
2024-11-30 12:16:42,77934.919
2024-11-30 12:16:44,77914.847
2024-11-30 12:16:46,77911.1002
2024-11-30 12:16:48,77911.022
2024-11-30 12:16:50,77892.8761
2024-11-30 12:16:52,77886.8531
2024-11-30 12:16:54,77870.7288
2024-11-30 12:16:56,77854.2013
2024-11-30 12:16:58,77857.5752
2024-11-30 12:17:00,77842.0891
2024-11-30 12:17:02,77813.0664
2024-11-30 12:17:04,77796.7826
2024-11-30 12:17:06,77819.4768
2024-11-30 12:17:08,77805.5382
2024-11-30 12:17:10,77794.8884
2024-11-30 12:17:12,77808.3554
2024-11-30 12:17:14,77809.0587
2024-11-30 12:17:16,77809.1018
2024-11-30 12:17:18,77803.5669
2024-11-30 12:17:20,77777.3087
2024-11-30 12:17:22,77762.7841
2024-11-30 12:17:24,77744.3286
2024-11-30 12:17:26,77727.5106
2024-11-30 12:17:28,77705.4585
2024-11-30 12:17:30,77728.8231
2024-11-30 12:17:32,77734.1448
2024-11-30 12:17:34,77741.5374
2024-11-30 12:17:36,77732.8857
2024-11-30 12:17:38,77721.4619
2024-11-30 12:17:40,77701.3599
2024-11-30 12:17:42,77695.2945
2024-11-30 12:17:44,77703.7367
2024-11-30 12:17:46,77694.7656
2024-11-30 12:17:48,77682.7978
2024-11-30 12:17:50,77676.3429
2024-11-30 12:17:52,77658.6384
2024-11-30 12:17:54,77637.0149
2024-11-30 12:17:56,77647.243
2024-11-30 12:17:58,77633.4643
2024-11-30 12:18:00,77620.4321
2024-11-30 12:18:02,77599.9472
2024-11-30 12:18:04,77589.3028
2024-11-30 12:18:06,77591.6976
2024-11-30 12:18:08,77583.7895
2024-11-30 12:18:10,77591.1288
2024-11-30 12:18:12,77584.305
2024-11-30 12:18:14,77590.0826
2024-11-30 12:18:16,77580.2313
2024-11-30 12:18:18,77582.0883
2024-11-30 12:18:20,77567.7955
2024-11-30 12:18:22,77555.3091
2024-11-30 12:18:24,77536.5441
2024-11-30 12:18:26,77528.8346
2024-11-30 12:18:28,77522.1846
2024-11-30 12:18:30,77515.7679
2024-11-30 12:18:32,77526.2722
2024-11-30 12:18:34,77543.2452
2024-11-30 12:18:36,77525.1484
2024-11-30 12:18:38,77533.5894
2024-11-30 12:18:40,77510.5943
2024-11-30 12:18:42,77496.2591
2024-11-30 12:18:44,77489.7768
2024-11-30 12:18:46,77471.2503
2024-11-30 12:18:48,77471.1982
2024-11-30 12:18:50,77491.0669
2024-11-30 12:18:52,77481.9622
2024-11-30 12:18:54,77477.8495
2024-11-30 12:18:56,77468.4931
2024-11-30 12:18:58,77505.822
2024-11-30 12:19:00,77500.6794
2024-11-30 12:19:02,77506.5026
2024-11-30 12:19:04,77484.6444
2024-11-30 12:19:06,77496.921
2024-11-30 12:19:08,77537.19
2024-11-30 12:19:10,77547.6246
2024-11-30 12:19:12,77560.3948
2024-11-30 12:19:14,77556.3168
2024-11-30 12:19:16,77578.0555
2024-11-30 12:19:18,77569.4793
2024-11-30 12:19:20,77563.4796
2024-11-30 12:19:22,77586.794
2024-11-30 12:19:24,77595.7736
2024-11-30 12:19:26,77591.7113
2024-11-30 12:19:28,77582.9927
2024-11-30 12:19:30,77581.5738
2024-11-30 12:19:32,77576.2496
2024-11-30 12:19:34,77579.4329
2024-11-30 12:19:36,77566.9473
2024-11-30 12:19:38,77576.9652
2024-11-30 12:19:40,77564.7301
2024-11-30 12:19:42,77548.919
2024-11-30 12:19:44,77549.1267
2024-11-30 12:19:46,77548.9353
2024-11-30 12:19:48,77558.7617
2024-11-30 12:19:50,77571.4693
2024-11-30 12:19:52,77583.015
2024-11-30 12:19:54,77576.0322
2024-11-30 12:19:56,77575.9868
2024-11-30 12:19:58,77575.1338
2024-11-30 12:20:00,77586.4525
2024-11-30 12:20:02,77583.6584
2024-11-30 12:20:04,77606.2078
2024-11-30 12:20:06,77602.6114
2024-11-30 12:20:08,77603.6473
2024-11-30 12:20:10,77607.1259
2024-11-30 12:20:12,77619.1312
2024-11-30 12:20:14,77643.4829
2024-11-30 12:20:16,77629.3546
2024-11-30 12:20:18,77636.8246
2024-11-30 12:20:20,77635.3213
2024-11-30 12:20:22,77656.2567
2024-11-30 12:20:24,77656.3067
2024-11-30 12:20:26,77657.1413
2024-11-30 12:20:28,77639.8414
2024-11-30 12:20:30,77617.9911
2024-11-30 12:20:32,77639.4796
2024-11-30 12:20:34,77630.658
2024-11-30 12:20:36,77642.3203
2024-11-30 12:20:38,77646.8246
2024-11-30 12:20:40,77642.2785
2024-11-30 12:20:42,77629.3415
2024-11-30 12:20:44,77621.5917
2024-11-30 12:20:46,77620.0528
2024-11-30 12:20:48,77601.5704
2024-11-30 12:20:50,77594.1717
2024-11-30 12:20:52,77612.2462
2024-11-30 12:20:54,77636.9169
2024-11-30 12:20:56,77617.9471
2024-11-30 12:20:58,77628.0374
2024-11-30 12:21:00,77638.8617
2024-11-30 12:21:02,77644.5804
2024-11-30 12:21:04,77662.2354
2024-11-30 12:21:06,77651.1869
2024-11-30 12:21:08,77628.1314
2024-11-30 12:21:10,77634.8306
2024-11-30 12:21:12,77642.871
2024-11-30 12:21:14,77638.4259
2024-11-30 12:21:16,77661.1436
2024-11-30 12:21:18,77650.1653
2024-11-30 12:21:20,77630.1449
2024-11-30 12:21:22,77638.2307
2024-11-30 12:21:24,77628.3561
2024-11-30 12:21:26,77627.3372
2024-11-30 12:21:28,77632.7003
2024-11-30 12:21:30,77626.4762
2024-11-30 12:21:32,77655.8026
2024-11-30 12:21:34,77649.205
2024-11-30 12:21:36,77663.838
2024-11-30 12:21:38,77663.3244
2024-11-30 12:21:40,77653.7264
2024-11-30 12:21:42,77648.5184
2024-11-30 12:21:44,77641.6739
2024-11-30 12:21:46,77663.6546
2024-11-30 12:21:48,77649.1842
2024-11-30 12:21:50,77658.1001
2024-11-30 12:21:52,77679.4556
2024-11-30 12:21:54,77700.8441
2024-11-30 12:21:56,77730.6438
2024-11-30 12:21:58,77700.091
2024-11-30 12:22:00,77706.0658
2024-11-30 12:22:02,77701.9144
2024-11-30 12:22:04,77681.0616
2024-11-30 12:22:06,77658.968
2024-11-30 12:22:08,77668.7195
2024-11-30 12:22:10,77690.3712
2024-11-30 12:22:12,77693.4527
2024-11-30 12:22:14,77711.9382
2024-11-30 12:22:16,77726.6261
2024-11-30 12:22:18,77730.1364
2024-11-30 12:22:20,77741.9928
2024-11-30 12:22:22,77739.926
2024-11-30 12:22:24,77749.1759
2024-11-30 12:22:26,77740.098
2024-11-30 12:22:28,77711.8556
2024-11-30 12:22:30,77711.6642
2024-11-30 12:22:32,77727.0926
2024-11-30 12:22:34,77730.3284
2024-11-30 12:22:36,77740.7135
2024-11-30 12:22:38,77747.0985
2024-11-30 12:22:40,77777.4377
2024-11-30 12:22:42,77775.9709
2024-11-30 12:22:44,77772.9154
2024-11-30 12:22:46,77778.7337
2024-11-30 12:22:48,77761.2158
2024-11-30 12:22:50,77731.4972
2024-11-30 12:22:52,77747.8441
2024-11-30 12:22:54,77747.7089
2024-11-30 12:22:56,77735.7313
2024-11-30 12:22:58,77758.8144
2024-11-30 12:23:00,77756.6434
2024-11-30 12:23:02,77725.7743
2024-11-30 12:23:04,77745.962
2024-11-30 12:23:06,77742.7578
2024-11-30 12:23:08,77746.3739
2024-11-30 12:23:10,77726.8993
2024-11-30 12:23:12,77710.4654
2024-11-30 12:23:14,77730.0528
2024-11-30 12:23:16,77722.4241
2024-11-30 12:23:18,77742.2181
2024-11-30 12:23:20,77741.3513
2024-11-30 12:23:22,77753.1717
2024-11-30 12:23:24,77742.7385
2024-11-30 12:23:26,77748.4892
2024-11-30 12:23:28,77776.7939
2024-11-30 12:23:30,77765.287
2024-11-30 12:23:32,77774.9337
2024-11-30 12:23:34,77789.1534
2024-11-30 12:23:36,77793.6009
2024-11-30 12:23:38,77790.4168
2024-11-30 12:23:40,77801.4604
2024-11-30 12:23:42,77820.1466
2024-11-30 12:23:44,77850.46
2024-11-30 12:23:46,77857.9517
2024-11-30 12:23:48,77856.3124
2024-11-30 12:23:50,77831.8182
2024-11-30 12:23:52,77823.2963
2024-11-30 12:23:54,77820.1586
2024-11-30 12:23:56,77822.5227
2024-11-30 12:23:58,77812.3512
2024-11-30 12:24:00,77782.807
2024-11-30 12:24:02,77763.2517
2024-11-30 12:24:04,77776.9885
2024-11-30 12:24:06,77771.9945
2024-11-30 12:24:08,77761.7528
2024-11-30 12:24:10,77753.2954
2024-11-30 12:24:12,77741.9735
2024-11-30 12:24:14,77746.9969
2024-11-30 12:24:16,77749.3911
2024-11-30 12:24:18,77741.7894
2024-11-30 12:24:20,77747.6653
2024-11-30 12:24:22,77740.9741
2024-11-30 12:24:24,77729.5258
2024-11-30 12:24:26,77742.4799
2024-11-30 12:24:28,77714.5948
2024-11-30 12:24:30,77716.342
2024-11-30 12:24:32,77705.765
2024-11-30 12:24:34,77693.8487
2024-11-30 12:24:36,77687.9614
2024-11-30 12:24:38,77672.3243
2024-11-30 12:24:40,77665.1464
2024-11-30 12:24:42,77662.1846
2024-11-30 12:24:44,77651.9413
2024-11-30 12:24:46,77657.6605
2024-11-30 12:24:48,77668.8732
2024-11-30 12:24:50,77669.4909
2024-11-30 12:24:52,77672.7288
2024-11-30 12:24:54,77674.8085
2024-11-30 12:24:56,77677.9383
2024-11-30 12:24:58,77687.2316
2024-11-30 12:25:00,77671.6143
2024-11-30 12:25:02,77666.4177
2024-11-30 12:25:04,77673.5761
2024-11-30 12:25:06,77702.3141
2024-11-30 12:25:08,77699.8143
2024-11-30 12:25:10,77706.5794
2024-11-30 12:25:12,77736.4047
2024-11-30 12:25:14,77741.6261
2024-11-30 12:25:16,77730.4323
2024-11-30 12:25:18,77728.1675
2024-11-30 12:25:20,77732.1856
2024-11-30 12:25:22,77733.5826
2024-11-30 12:25:24,77717.0346
2024-11-30 12:25:26,77714.4609
2024-11-30 12:25:28,77694.6337
2024-11-30 12:25:30,77679.1724
2024-11-30 12:25:32,77680.9806
2024-11-30 12:25:34,77693.8436
2024-11-30 12:25:36,77675.101
2024-11-30 12:25:38,77689.6731
2024-11-30 12:25:40,77699.217
2024-11-30 12:25:42,77703.438
2024-11-30 12:25:44,77713.6092
2024-11-30 12:25:46,77705.9969
2024-11-30 12:25:48,77705.7381
2024-11-30 12:25:50,77718.5619
2024-11-30 12:25:52,77724.423
2024-11-30 12:25:54,77715.3028
2024-11-30 12:25:56,77715.6483
2024-11-30 12:25:58,77730.5899
2024-11-30 12:26:00,77716.8635
2024-11-30 12:26:02,77715.5818
2024-11-30 12:26:04,77721.6432
2024-11-30 12:26:06,77709.7435
2024-11-30 12:26:08,77698.3048
2024-11-30 12:26:10,77727.7062
2024-11-30 12:26:12,77724.9977
2024-11-30 12:26:14,77721.0983
2024-11-30 12:26:16,77690.3688
2024-11-30 12:26:18,77689.8241
2024-11-30 12:26:20,77698.1537
2024-11-30 12:26:22,77702.7543
2024-11-30 12:26:24,77692.6525
2024-11-30 12:26:26,77670.6355
2024-11-30 12:26:28,77671.1211
2024-11-30 12:26:30,77676.7537
2024-11-30 12:26:32,77687.8912
2024-11-30 12:26:34,77690.3948
2024-11-30 12:26:36,77691.2835
2024-11-30 12:26:38,77695.6247
2024-11-30 12:26:40,77684.0409
2024-11-30 12:26:42,77673.14
2024-11-30 12:26:44,77693.4985
2024-11-30 12:26:46,77678.0089
2024-11-30 12:26:48,77696.2303
2024-11-30 12:26:50,77679.6825
2024-11-30 12:26:52,77659.3472
2024-11-30 12:26:54,77662.3905
2024-11-30 12:26:56,77674.9621
2024-11-30 12:26:58,77664.9871
2024-11-30 12:27:00,77663.6139
2024-11-30 12:27:02,77697.9543
2024-11-30 12:27:04,77701.7179
2024-11-30 12:27:06,77686.8007
2024-11-30 12:27:08,77676.8231
2024-11-30 12:27:10,77657.679
2024-11-30 12:27:12,77650.409
2024-11-30 12:27:14,77633.2979
2024-11-30 12:27:16,77597.7101
2024-11-30 12:27:18,77600.4092
2024-11-30 12:27:20,77611.673
2024-11-30 12:27:22,77603.144
2024-11-30 12:27:24,77624.6488
2024-11-30 12:27:26,77596.2096
2024-11-30 12:27:28,77620.7146
2024-11-30 12:27:30,77603.5365
2024-11-30 12:27:32,77629.9906
2024-11-30 12:27:34,77629.0705
2024-11-30 12:27:36,77629.1029
2024-11-30 12:27:38,77638.4954
2024-11-30 12:27:40,77659.0575
2024-11-30 12:27:42,77645.1061
2024-11-30 12:27:44,77620.9986
2024-11-30 12:27:46,77623.2281
2024-11-30 12:27:48,77636.3569
2024-11-30 12:27:50,77641.4488
2024-11-30 12:27:52,77635.6454
2024-11-30 12:27:54,77631.7421
2024-11-30 12:27:56,77611.7202
2024-11-30 12:27:58,77627.7624
2024-11-30 12:28:00,77631.4536
2024-11-30 12:28:02,77604.1719
2024-11-30 12:28:04,77605.9402
2024-11-30 12:28:06,77612.1649
2024-11-30 12:28:08,77613.6703
2024-11-30 12:28:10,77622.5327
2024-11-30 12:28:12,77616.185
2024-11-30 12:28:14,77634.0362
2024-11-30 12:28:16,77641.0899
2024-11-30 12:28:18,77630.4282
2024-11-30 12:28:20,77630.047
2024-11-30 12:28:22,77639.7982
2024-11-30 12:28:24,77638.0116
2024-11-30 12:28:26,77626.6207
2024-11-30 12:28:28,77612.9359
2024-11-30 12:28:30,77612.5015
2024-11-30 12:28:32,77616.6877
2024-11-30 12:28:34,77644.8209
2024-11-30 12:28:36,77631.671
2024-11-30 12:28:38,77650.3734
2024-11-30 12:28:40,77657.8025
2024-11-30 12:28:42,77640.5883
2024-11-30 12:28:44,77662.3512
2024-11-30 12:28:46,77660.5948
2024-11-30 12:28:48,77674.9872
2024-11-30 12:28:50,77671.7311
2024-11-30 12:28:52,77683.3149
2024-11-30 12:28:54,77689.587
2024-11-30 12:28:56,77703.6612
2024-11-30 12:28:58,77691.0105
2024-11-30 12:29:00,77694.4024
2024-11-30 12:29:02,77693.0391
2024-11-30 12:29:04,77704.6174
2024-11-30 12:29:06,77707.697
2024-11-30 12:29:08,77724.5902
2024-11-30 12:29:10,77733.7867
2024-11-30 12:29:12,77742.8441
2024-11-30 12:29:14,77749.5704
2024-11-30 12:29:16,77745.8848
2024-11-30 12:29:18,77738.8727
2024-11-30 12:29:20,77727.8289
2024-11-30 12:29:22,77727.7497
2024-11-30 12:29:24,77725.0224
2024-11-30 12:29:26,77719.756
2024-11-30 12:29:28,77744.7986
2024-11-30 12:29:30,77735.6931
2024-11-30 12:29:32,77734.6574
2024-11-30 12:29:34,77730.5624
2024-11-30 12:29:36,77735.3253
2024-11-30 12:29:38,77737.0688
2024-11-30 12:29:40,77720.3384
2024-11-30 12:29:42,77729.2602
2024-11-30 12:29:44,77713.114
2024-11-30 12:29:46,77719.0291
2024-11-30 12:29:48,77721.888
2024-11-30 12:29:50,77748.2975
2024-11-30 12:29:52,77769.1231
2024-11-30 12:29:54,77787.1525
2024-11-30 12:29:56,77805.8047
2024-11-30 12:29:58,77792.1895
2024-11-30 12:30:00,77774.5203
2024-11-30 12:30:02,77777.4387
2024-11-30 12:30:04,77779.8588
2024-11-30 12:30:06,77794.1411
2024-11-30 12:30:08,77794.1926
2024-11-30 12:30:10,77795.8865
2024-11-30 12:30:12,77829.3419
2024-11-30 12:30:14,77831.9652
2024-11-30 12:30:16,77848.4944
2024-11-30 12:30:18,77823.9295
2024-11-30 12:30:20,77815.2151
2024-11-30 12:30:22,77807.9321
2024-11-30 12:30:24,77782.9788
2024-11-30 12:30:26,77799.134
2024-11-30 12:30:28,77803.3757
2024-11-30 12:30:30,77807.5087
2024-11-30 12:30:32,77835.6172
2024-11-30 12:30:34,77854.6665
2024-11-30 12:30:36,77834.3862
2024-11-30 12:30:38,77796.7962
2024-11-30 12:30:40,77797.819
2024-11-30 12:30:42,77825.9313
2024-11-30 12:30:44,77812.3233
2024-11-30 12:30:46,77822.2123
2024-11-30 12:30:48,77841.3986
2024-11-30 12:30:50,77854.9196
2024-11-30 12:30:52,77832.8586
2024-11-30 12:30:54,77841.9751
2024-11-30 12:30:56,77836.6395
2024-11-30 12:30:58,77829.687
2024-11-30 12:31:00,77848.8761
2024-11-30 12:31:02,77844.5584
2024-11-30 12:31:04,77876.4772
2024-11-30 12:31:06,77868.5861
2024-11-30 12:31:08,77867.4281
2024-11-30 12:31:10,77873.8007
2024-11-30 12:31:12,77876.3857
2024-11-30 12:31:14,77871.9479
2024-11-30 12:31:16,77870.9801
2024-11-30 12:31:18,77887.5929
2024-11-30 12:31:20,77855.358
2024-11-30 12:31:22,77842.0843
2024-11-30 12:31:24,77859.1927
2024-11-30 12:31:26,77843.4507
2024-11-30 12:31:28,77834.644
2024-11-30 12:31:30,77814.7522
2024-11-30 12:31:32,77806.1374
2024-11-30 12:31:34,77804.2931
2024-11-30 12:31:36,77787.3438
2024-11-30 12:31:38,77773.0299
2024-11-30 12:31:40,77779.381
2024-11-30 12:31:42,77784.758
2024-11-30 12:31:44,77795.921
2024-11-30 12:31:46,77802.9614
2024-11-30 12:31:48,77811.6535
2024-11-30 12:31:50,77786.4121
2024-11-30 12:31:52,77769.608
2024-11-30 12:31:54,77785.5183
2024-11-30 12:31:56,77812.1608
2024-11-30 12:31:58,77800.6804
2024-11-30 12:32:00,77783.3489
2024-11-30 12:32:02,77788.9146
2024-11-30 12:32:04,77768.9489
2024-11-30 12:32:06,77759.4728
2024-11-30 12:32:08,77737.9135
2024-11-30 12:32:10,77743.7956
2024-11-30 12:32:12,77759.1179
2024-11-30 12:32:14,77754.4603
2024-11-30 12:32:16,77754.0257
2024-11-30 12:32:18,77746.6261
2024-11-30 12:32:20,77735.8322
2024-11-30 12:32:22,77733.1795
2024-11-30 12:32:24,77727.2693
2024-11-30 12:32:26,77721.7603
2024-11-30 12:32:28,77712.2184
2024-11-30 12:32:30,77718.5481
2024-11-30 12:32:32,77706.7757
2024-11-30 12:32:34,77685.5506
2024-11-30 12:32:36,77673.7628
2024-11-30 12:32:38,77673.2454
2024-11-30 12:32:40,77681.8463
2024-11-30 12:32:42,77686.3163
2024-11-30 12:32:44,77678.5719
2024-11-30 12:32:46,77665.7446
2024-11-30 12:32:48,77643.4902
2024-11-30 12:32:50,77615.6277
2024-11-30 12:32:52,77640.0268
2024-11-30 12:32:54,77643.1261
2024-11-30 12:32:56,77617.261
2024-11-30 12:32:58,77612.4474
2024-11-30 12:33:00,77604.2071
2024-11-30 12:33:02,77619.3186
2024-11-30 12:33:04,77579.4899
2024-11-30 12:33:06,77593.5422
2024-11-30 12:33:08,77599.9556
2024-11-30 12:33:10,77623.6195
